id,name,owner,repository,repository_url,homepage_url,primary_category,project_type,official_status,score,stars,forks,open_issues,primary_language,license,checked_at
valkor-ai/loom,loom,valkor-ai,valkor-ai/loom,https://github.com/valkor-ai/loom,,B.6,template,community,37.1,504,46,0,Rust,,2026-07-07T18:45:29.195112+00:00
josancamon19/trace,trace,josancamon19,josancamon19/trace,https://github.com/josancamon19/trace,,G.44,application,community,37.0,19,3,0,Python,,2026-07-07T18:45:29.195112+00:00
agno-agi/agno-skills,agno-skills,agno-agi,agno-agi/agno-skills,https://github.com/agno-agi/agno-skills,,C.13,application,community,37.0,19,3,0,,,2026-07-07T18:45:29.195112+00:00
NVIDIA-AI-Blueprints/nemotron-voice-agent,nemotron-voice-agent,NVIDIA-AI-Blueprints,NVIDIA-AI-Blueprints/nemotron-voice-agent,https://github.com/NVIDIA-AI-Blueprints/nemotron-voice-agent,,G.52,template,community,37.0,65,32,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/mcp-nextjs,mcp-nextjs,run-llama,run-llama/mcp-nextjs,https://github.com/run-llama/mcp-nextjs,,D.20,template,community,37.0,88,17,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agno-agi/agentos-railway-archived,agentos-railway-archived,agno-agi,agno-agi/agentos-railway-archived,https://github.com/agno-agi/agentos-railway-archived,,H.55,template,community,37.0,87,15,0,Python,,2026-07-07T18:45:29.195112+00:00
Chainlit/openai-assistant,openai-assistant,Chainlit,Chainlit/openai-assistant,https://github.com/Chainlit/openai-assistant,,H.55,template,community,37.0,49,63,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/openai-ruby,openai-ruby,openai,openai/openai-ruby,https://github.com/openai/openai-ruby,,E.35,template,community,37.0,438,53,0,Ruby,,2026-07-07T18:45:29.195112+00:00
huggingface/ai-deadlines,ai-deadlines,huggingface,huggingface/ai-deadlines,https://github.com/huggingface/ai-deadlines,,H.56,template,community,37.0,344,73,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
solana8800/langeval,langeval,solana8800,solana8800/langeval,https://github.com/solana8800/langeval,,H.55,evaluation framework,community,37.0,24,8,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langsmith-cli,langsmith-cli,langchain-ai,langchain-ai/langsmith-cli,https://github.com/langchain-ai/langsmith-cli,,J.81,template,community,37.0,60,12,0,Go,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langsmith-agent-lifecycle-workshop,langsmith-agent-lifecycle-workshop,langchain-ai,langchain-ai/langsmith-agent-lifecycle-workshop,https://github.com/langchain-ai/langsmith-agent-lifecycle-workshop,,A.1,tutorial,community,37.0,38,9,0,Jupyter Notebook,,2026-07-07T18:45:29.195112+00:00
microsoft/agent-host-protocol,agent-host-protocol,microsoft,microsoft/agent-host-protocol,https://github.com/microsoft/agent-host-protocol,,J.81,template,community,36.9,72,21,0,Swift,,2026-07-07T18:45:29.195112+00:00
google-gemini/crewai-quickstart,crewai-quickstart,google-gemini,google-gemini/crewai-quickstart,https://github.com/google-gemini/crewai-quickstart,,H.55,template,community,36.9,67,22,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/skills,skills,ComposioHQ,ComposioHQ/skills,https://github.com/ComposioHQ/skills,,H.55,template,community,36.9,102,8,0,Python,,2026-07-07T18:45:29.195112+00:00
langchain-ai/streaming-cookbook,streaming-cookbook,langchain-ai,langchain-ai/streaming-cookbook,https://github.com/langchain-ai/streaming-cookbook,,A.1,tutorial,community,36.9,42,6,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
fixie-ai/llm-frameworks,llm-frameworks,fixie-ai,fixie-ai/llm-frameworks,https://github.com/fixie-ai/llm-frameworks,,B.6,framework,community,36.8,19,2,0,,,2026-07-07T18:45:29.195112+00:00
modelcontextprotocol/dns,dns,modelcontextprotocol,modelcontextprotocol/dns,https://github.com/modelcontextprotocol/dns,,J.75,template,community,36.8,10,9,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agno-agi/demo-os,demo-os,agno-agi,agno-agi/demo-os,https://github.com/agno-agi/demo-os,,J.81,template,community,36.8,31,8,0,Python,,2026-07-07T18:45:29.195112+00:00
SAP/cloud-sdk-python,cloud-sdk-python,SAP,SAP/cloud-sdk-python,https://github.com/SAP/cloud-sdk-python,,J.77,template,community,36.8,17,32,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/open-perplexity-email-assistant,open-perplexity-email-assistant,ComposioHQ,ComposioHQ/open-perplexity-email-assistant,https://github.com/ComposioHQ/open-perplexity-email-assistant,,H.55,template,community,36.8,66,20,0,Python,,2026-07-07T18:45:29.195112+00:00
modelcontextprotocol/access,access,modelcontextprotocol,modelcontextprotocol/access,https://github.com/modelcontextprotocol/access,,D.20,template,community,36.7,38,53,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agntcy/oasf,oasf,agntcy,agntcy/oasf,https://github.com/agntcy/oasf,,B.6,template,community,36.7,322,45,0,Elixir,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/ai-agents-workshop-07-25,ai-agents-workshop-07-25,ComposioHQ,ComposioHQ/ai-agents-workshop-07-25,https://github.com/ComposioHQ/ai-agents-workshop-07-25,,E.35,library,community,36.6,10,5,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/llamaparse-agent-skills,llamaparse-agent-skills,run-llama,run-llama/llamaparse-agent-skills,https://github.com/run-llama/llamaparse-agent-skills,,E.35,library,community,36.6,70,10,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/n8n-llamacloud,n8n-llamacloud,run-llama,run-llama/n8n-llamacloud,https://github.com/run-llama/n8n-llamacloud,,J.81,template,community,36.6,56,15,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-snowflake,langchain-snowflake,langchain-ai,langchain-ai/langchain-snowflake,https://github.com/langchain-ai/langchain-snowflake,,H.55,template,community,36.6,42,30,0,Python,,2026-07-07T18:45:29.195112+00:00
google-gemini/aistudio-showcase,aistudio-showcase,google-gemini,google-gemini/aistudio-showcase,https://github.com/google-gemini/aistudio-showcase,,H.55,template,community,36.6,49,24,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/deepagents-sandbox-demo,deepagents-sandbox-demo,langchain-ai,langchain-ai/deepagents-sandbox-demo,https://github.com/langchain-ai/deepagents-sandbox-demo,,G.49,sandbox,community,36.6,7,3,0,Python,,2026-07-07T18:45:29.195112+00:00
modelcontextprotocol/experimental-ext-triggers-events,experimental-ext-triggers-events,modelcontextprotocol,modelcontextprotocol/experimental-ext-triggers-events,https://github.com/modelcontextprotocol/experimental-ext-triggers-events,,D.20,template,community,36.5,10,4,0,,,2026-07-07T18:45:29.195112+00:00
CodingWithLewis/AISocialMediaAgent,AISocialMediaAgent,CodingWithLewis,CodingWithLewis/AISocialMediaAgent,https://github.com/CodingWithLewis/AISocialMediaAgent,,H.55,template,community,36.5,58,11,0,Python,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-neo4j,langchain-neo4j,langchain-ai,langchain-ai/langchain-neo4j,https://github.com/langchain-ai/langchain-neo4j,,H.55,template,community,36.5,41,26,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/openai-imagegen-demo,openai-imagegen-demo,openai,openai/openai-imagegen-demo,https://github.com/openai/openai-imagegen-demo,,J.81,template,community,36.4,56,10,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-ibm,langchain-ibm,langchain-ai,langchain-ai/langchain-ibm,https://github.com/langchain-ai/langchain-ibm,,H.55,template,community,36.4,34,34,0,Python,,2026-07-07T18:45:29.195112+00:00
huggingface/pi-llama,pi-llama,huggingface,huggingface/pi-llama,https://github.com/huggingface/pi-llama,,J.81,template,community,36.3,54,8,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agno-agi/agentos-railway-template,agentos-railway-template,agno-agi,agno-agi/agentos-railway-template,https://github.com/agno-agi/agentos-railway-template,,J.81,template,community,36.3,46,13,0,Python,,2026-07-07T18:45:29.195112+00:00
arktwin/arktwin,arktwin,arktwin,arktwin/arktwin,https://github.com/arktwin/arktwin,,B.6,template,community,36.2,62,4,0,Scala,,2026-07-07T18:45:29.195112+00:00
openai/openai-guardrails-python,openai-guardrails-python,openai,openai/openai-guardrails-python,https://github.com/openai/openai-guardrails-python,,H.57,library,community,36.2,216,36,0,Python,,2026-07-07T18:45:29.195112+00:00
software-mansion-labs/legion,legion,software-mansion-labs,software-mansion-labs/legion,https://github.com/software-mansion-labs/legion,,J.77,template,community,36.1,92,1,0,Elixir,,2026-07-07T18:45:29.195112+00:00
huggingface/transformers-to-mlx,transformers-to-mlx,huggingface,huggingface/transformers-to-mlx,https://github.com/huggingface/transformers-to-mlx,,J.81,template,community,36.1,48,6,0,Python,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-azure,langchain-azure,langchain-ai,langchain-ai/langchain-azure,https://github.com/langchain-ai/langchain-azure,,J.81,template,community,36.1,134,73,0,Jupyter Notebook,,2026-07-07T18:45:29.195112+00:00
yuvalsuede/claude-teams-language-protocol,claude-teams-language-protocol,yuvalsuede,yuvalsuede/claude-teams-language-protocol,https://github.com/yuvalsuede/claude-teams-language-protocol,,E.34,template,community,36.0,23,2,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
fixie-ai/thefastest.ai,thefastest.ai,fixie-ai,fixie-ai/thefastest.ai,https://github.com/fixie-ai/thefastest.ai,,H.55,template,community,36.0,42,8,0,Astro,,2026-07-07T18:45:29.195112+00:00
anthropics/scone-bench,scone-bench,anthropics,anthropics/scone-bench,https://github.com/anthropics/scone-bench,,H.55,template,community,36.0,33,12,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/openclaw-composio,openclaw-composio,ComposioHQ,ComposioHQ/openclaw-composio,https://github.com/ComposioHQ/openclaw-composio,,E.35,library,community,36.0,37,9,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/knowledge,knowledge,gptscript-ai,gptscript-ai/knowledge,https://github.com/gptscript-ai/knowledge,,F.38,library,community,36.0,30,15,0,Go,,2026-07-07T18:45:29.195112+00:00
fixie-ai/fixie-examples,fixie-examples,fixie-ai,fixie-ai/fixie-examples,https://github.com/fixie-ai/fixie-examples,,J.81,template,community,36.0,138,66,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/surreal-slides,surreal-slides,run-llama,run-llama/surreal-slides,https://github.com/run-llama/surreal-slides,,F.43,template,community,35.9,40,6,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/dalle-image-generation,dalle-image-generation,gptscript-ai,gptscript-ai/dalle-image-generation,https://github.com/gptscript-ai/dalle-image-generation,,J.81,template,community,35.9,21,28,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/data-analyst-agent,data-analyst-agent,ComposioHQ,ComposioHQ/data-analyst-agent,https://github.com/ComposioHQ/data-analyst-agent,,H.55,template,community,35.9,33,10,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
openai/openai-reflect,openai-reflect,openai,openai/openai-reflect,https://github.com/openai/openai-reflect,,J.81,template,community,35.9,191,22,0,C++,,2026-07-07T18:45:29.195112+00:00
run-llama/vibe-llama,vibe-llama,run-llama,run-llama/vibe-llama,https://github.com/run-llama/vibe-llama,,J.81,template,community,35.9,177,27,0,Python,,2026-07-07T18:45:29.195112+00:00
fixie-ai/ultravox-tutorial-client-tools,ultravox-tutorial-client-tools,fixie-ai,fixie-ai/ultravox-tutorial-client-tools,https://github.com/fixie-ai/ultravox-tutorial-client-tools,,A.1,tutorial,community,35.9,10,11,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
e2b-dev/anthropic-computer-use,anthropic-computer-use,e2b-dev,e2b-dev/anthropic-computer-use,https://github.com/e2b-dev/anthropic-computer-use,,G.44,application,community,35.8,14,4,0,Python,,2026-07-07T18:45:29.195112+00:00
anthropics/DecompositionFaithfulnessPaper,DecompositionFaithfulnessPaper,anthropics,anthropics/DecompositionFaithfulnessPaper,https://github.com/anthropics/DecompositionFaithfulnessPaper,,H.55,template,community,35.8,33,8,0,Python,,2026-07-07T18:45:29.195112+00:00
fixie-ai/community-center-receptionist,community-center-receptionist,fixie-ai,fixie-ai/community-center-receptionist,https://github.com/fixie-ai/community-center-receptionist,,G.52,template,community,35.8,22,20,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/chat,chat,ComposioHQ,ComposioHQ/chat,https://github.com/ComposioHQ/chat,,H.55,template,community,35.8,23,18,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/deployment-cookbook,deployment-cookbook,langchain-ai,langchain-ai/deployment-cookbook,https://github.com/langchain-ai/deployment-cookbook,,A.1,tutorial,community,35.8,7,1,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
Adriankhl/relativitization,relativitization,Adriankhl,Adriankhl/relativitization,https://github.com/Adriankhl/relativitization,,B.6,template,community,35.7,28,0,0,Kotlin,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-unstructured,langchain-unstructured,langchain-ai,langchain-ai/langchain-unstructured,https://github.com/langchain-ai/langchain-unstructured,,H.55,template,community,35.7,20,17,0,Python,,2026-07-07T18:45:29.195112+00:00
langchain-ai/voice-demo,voice-demo,langchain-ai,langchain-ai/voice-demo,https://github.com/langchain-ai/voice-demo,,G.52,template,community,35.6,24,0,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/composio-agentic-code-executor,composio-agentic-code-executor,ComposioHQ,ComposioHQ/composio-agentic-code-executor,https://github.com/ComposioHQ/composio-agentic-code-executor,,E.35,library,community,35.6,10,5,0,Python,,2026-07-07T18:45:29.195112+00:00
Chainlit/literalai-python,literalai-python,Chainlit,Chainlit/literalai-python,https://github.com/Chainlit/literalai-python,,H.55,template,community,35.6,23,10,0,Python,,2026-07-07T18:45:29.195112+00:00
JoaoVitor0106/Analise_GasNatural,Analise_GasNatural,JoaoVitor0106,JoaoVitor0106/Analise_GasNatural,https://github.com/JoaoVitor0106/Analise_GasNatural,,I.67,template,community,35.5,2,0,0,Java,,2026-07-07T18:45:29.195112+00:00
run-llama/investments-review-agent,investments-review-agent,run-llama,run-llama/investments-review-agent,https://github.com/run-llama/investments-review-agent,,C.16,template,community,35.5,21,9,0,Python,,2026-07-07T18:45:29.195112+00:00
Chainlit/literalai-cookbooks,literalai-cookbooks,Chainlit,Chainlit/literalai-cookbooks,https://github.com/Chainlit/literalai-cookbooks,,F.38,library,community,35.5,56,13,0,Jupyter Notebook,,2026-07-07T18:45:29.195112+00:00
langchain-ai/helm,helm,langchain-ai,langchain-ai/helm,https://github.com/langchain-ai/helm,,J.75,template,community,35.5,90,45,0,Shell,,2026-07-07T18:45:29.195112+00:00
run-llama/study-llama,study-llama,run-llama,run-llama/study-llama,https://github.com/run-llama/study-llama,,J.81,template,community,35.4,23,6,0,templ,,2026-07-07T18:45:29.195112+00:00
agno-agi/agent-app-aws,agent-app-aws,agno-agi,agno-agi/agent-app-aws,https://github.com/agno-agi/agent-app-aws,,H.55,template,community,35.4,17,14,0,Python,,2026-07-07T18:45:29.195112+00:00
agno-agi/demo-agents,demo-agents,agno-agi,agno-agi/demo-agents,https://github.com/agno-agi/demo-agents,,H.55,template,community,35.4,21,7,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/browser,browser,gptscript-ai,gptscript-ai/browser,https://github.com/gptscript-ai/browser,,H.55,template,community,35.4,19,9,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agno-agi/llm-os,llm-os,agno-agi,agno-agi/llm-os,https://github.com/agno-agi/llm-os,,H.55,template,community,35.4,18,10,0,Python,,2026-07-07T18:45:29.195112+00:00
modelcontextprotocol/actions,actions,modelcontextprotocol,modelcontextprotocol/actions,https://github.com/modelcontextprotocol/actions,,J.75,template,community,35.3,3,2,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
e2b-dev/open-interpreter,open-interpreter,e2b-dev,e2b-dev/open-interpreter,https://github.com/e2b-dev/open-interpreter,,C.13,application,community,35.3,7,6,0,Python,,2026-07-07T18:45:29.195112+00:00
anthropics/tailscale-hint-extension,tailscale-hint-extension,anthropics,anthropics/tailscale-hint-extension,https://github.com/anthropics/tailscale-hint-extension,,J.81,template,community,35.3,19,8,0,HTML,,2026-07-07T18:45:29.195112+00:00
langchain-ai/text-to-sql-agent,text-to-sql-agent,langchain-ai,langchain-ai/text-to-sql-agent,https://github.com/langchain-ai/text-to-sql-agent,,H.55,template,community,35.3,20,7,0,Jupyter Notebook,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-upstage,langchain-upstage,langchain-ai,langchain-ai/langchain-upstage,https://github.com/langchain-ai/langchain-upstage,,H.55,template,community,35.3,15,13,0,Python,,2026-07-07T18:45:29.195112+00:00
agno-agi/agent-infra-docker,agent-infra-docker,agno-agi,agno-agi/agent-infra-docker,https://github.com/agno-agi/agent-infra-docker,,H.55,template,community,35.3,18,9,0,Python,,2026-07-07T18:45:29.195112+00:00
Chainlit/chainlit-datalayer,chainlit-datalayer,Chainlit,Chainlit/chainlit-datalayer,https://github.com/Chainlit/chainlit-datalayer,,F.43,template,community,35.3,82,33,0,Python,,2026-07-07T18:45:29.195112+00:00
huggingface/hf-image,hf-image,huggingface,huggingface/hf-image,https://github.com/huggingface/hf-image,,J.81,template,community,35.2,1,0,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/antigravity-demo,antigravity-demo,run-llama,run-llama/antigravity-demo,https://github.com/run-llama/antigravity-demo,,J.81,template,community,35.2,17,7,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/story-book,story-book,gptscript-ai,gptscript-ai/story-book,https://github.com/gptscript-ai/story-book,,J.81,template,community,35.2,13,15,0,Vue,,2026-07-07T18:45:29.195112+00:00
huggingface/is-it-agentic-enough,is-it-agentic-enough,huggingface,huggingface/is-it-agentic-enough,https://github.com/huggingface/is-it-agentic-enough,,H.55,template,community,35.2,19,6,0,Python,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-elastic,langchain-elastic,langchain-ai,langchain-ai/langchain-elastic,https://github.com/langchain-ai/langchain-elastic,,J.81,template,community,35.2,77,35,0,Python,,2026-07-07T18:45:29.195112+00:00
av-feaster/swiftlangchain,swiftlangchain,av-feaster,av-feaster/swiftlangchain,https://github.com/av-feaster/swiftlangchain,,J.77,template,community,35.1,15,0,0,Swift,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/composio-openclaw,composio-openclaw,ComposioHQ,ComposioHQ/composio-openclaw,https://github.com/ComposioHQ/composio-openclaw,,E.35,library,community,35.1,10,1,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/google-adk-realtime-deepagents-example,google-adk-realtime-deepagents-example,langchain-ai,langchain-ai/google-adk-realtime-deepagents-example,https://github.com/langchain-ai/google-adk-realtime-deepagents-example,,G.52,template,community,35.1,19,5,0,Python,,2026-07-07T18:45:29.195112+00:00
agno-agi/aws-templates,aws-templates,agno-agi,agno-agi/aws-templates,https://github.com/agno-agi/aws-templates,,J.75,template,community,35.1,20,4,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/deep-agent-template,deep-agent-template,langchain-ai,langchain-ai/deep-agent-template,https://github.com/langchain-ai/deep-agent-template,,H.55,template,community,35.1,15,7,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/openai-knowledge-retrieval,openai-knowledge-retrieval,openai,openai/openai-knowledge-retrieval,https://github.com/openai/openai-knowledge-retrieval,,H.55,template,community,35.1,77,29,0,Python,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-weaviate,langchain-weaviate,langchain-ai,langchain-ai/langchain-weaviate,https://github.com/langchain-ai/langchain-weaviate,,J.81,template,community,35.1,64,38,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/model_spec_dataset,model_spec_dataset,openai,openai/model_spec_dataset,https://github.com/openai/model_spec_dataset,,H.55,template,community,35.0,9,1,0,,,2026-07-07T18:45:29.195112+00:00
agno-agi/agent-app,agent-app,agno-agi,agno-agi/agent-app,https://github.com/agno-agi/agent-app,,H.55,template,community,35.0,13,9,0,Python,,2026-07-07T18:45:29.195112+00:00
fixie-ai/ai-benchmarks,ai-benchmarks,fixie-ai,fixie-ai/ai-benchmarks,https://github.com/fixie-ai/ai-benchmarks,,H.56,template,community,35.0,88,15,0,Python,,2026-07-07T18:45:29.195112+00:00
microsoft/giraffe-identification-ai-tool,giraffe-identification-ai-tool,microsoft,microsoft/giraffe-identification-ai-tool,https://github.com/microsoft/giraffe-identification-ai-tool,,J.81,template,community,34.9,14,5,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/openai-guardrails-js,openai-guardrails-js,openai,openai/openai-guardrails-js,https://github.com/openai/openai-guardrails-js,,H.57,library,community,34.9,86,14,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
e2b-dev/smol-developer,smol-developer,e2b-dev,e2b-dev/smol-developer,https://github.com/e2b-dev/smol-developer,,J.81,template,community,34.9,11,2,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/mcp-llamaindex-ai,mcp-llamaindex-ai,run-llama,run-llama/mcp-llamaindex-ai,https://github.com/run-llama/mcp-llamaindex-ai,,D.20,template,community,34.8,16,3,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agno-agi/ai-app,ai-app,agno-agi,agno-agi/ai-app,https://github.com/agno-agi/ai-app,,H.55,template,community,34.8,12,6,0,Python,,2026-07-07T18:45:29.195112+00:00
cyrilzakka/Polaris,Polaris,cyrilzakka,cyrilzakka/Polaris,https://github.com/cyrilzakka/Polaris,,H.55,template,community,34.7,27,0,0,Swift,,2026-07-07T18:45:29.195112+00:00
huggingface/dell-ai,dell-ai,huggingface,huggingface/dell-ai,https://github.com/huggingface/dell-ai,,J.81,template,community,34.7,10,7,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/filter-gmails-example,filter-gmails-example,ComposioHQ,ComposioHQ/filter-gmails-example,https://github.com/ComposioHQ/filter-gmails-example,,J.81,template,community,34.7,12,5,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
run-llama/pr-manager,pr-manager,run-llama,run-llama/pr-manager,https://github.com/run-llama/pr-manager,,C.16,template,community,34.6,11,4,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/llamaindex-docusearcher,llamaindex-docusearcher,run-llama,run-llama/llamaindex-docusearcher,https://github.com/run-llama/llamaindex-docusearcher,,D.20,template,community,34.6,13,3,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/gpt4-v-vision,gpt4-v-vision,gptscript-ai,gptscript-ai/gpt4-v-vision,https://github.com/gptscript-ai/gpt4-v-vision,,H.55,template,community,34.6,10,5,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/Composio-Function-Calling-Benchmark,Composio-Function-Calling-Benchmark,ComposioHQ,ComposioHQ/Composio-Function-Calling-Benchmark,https://github.com/ComposioHQ/Composio-Function-Calling-Benchmark,,E.35,library,community,34.6,92,5,0,Jupyter Notebook,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-litellm,langchain-litellm,langchain-ai,langchain-ai/langchain-litellm,https://github.com/langchain-ai/langchain-litellm,,J.81,template,community,34.6,43,28,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/is-browser-agent,is-browser-agent,ComposioHQ,ComposioHQ/is-browser-agent,https://github.com/ComposioHQ/is-browser-agent,,G.44,application,community,34.5,0,0,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
huggingface/grout,grout,huggingface,huggingface/grout,https://github.com/huggingface/grout,,H.55,template,community,34.5,65,10,0,Rust,,2026-07-07T18:45:29.195112+00:00
run-llama/flue-liteparse-resend,flue-liteparse-resend,run-llama,run-llama/flue-liteparse-resend,https://github.com/run-llama/flue-liteparse-resend,,J.81,template,community,34.4,6,0,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
Chainlit/chainlit-help,chainlit-help,Chainlit,Chainlit/chainlit-help,https://github.com/Chainlit/chainlit-help,,H.55,template,community,34.4,8,5,0,Python,,2026-07-07T18:45:29.195112+00:00
Chainlit/Documentation-RAG-application,Documentation-RAG-application,Chainlit,Chainlit/Documentation-RAG-application,https://github.com/Chainlit/Documentation-RAG-application,,F.38,library,community,34.4,10,3,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/open-email-assistant,open-email-assistant,ComposioHQ,ComposioHQ/open-email-assistant,https://github.com/ComposioHQ/open-email-assistant,,H.55,template,community,34.3,9,3,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
anthropics/nix-eval-jobs,nix-eval-jobs,anthropics,anthropics/nix-eval-jobs,https://github.com/anthropics/nix-eval-jobs,,H.55,template,community,34.3,8,4,0,,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/answers-from-the-internet,answers-from-the-internet,gptscript-ai,gptscript-ai/answers-from-the-internet,https://github.com/gptscript-ai/answers-from-the-internet,,J.81,template,community,34.3,7,5,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agno-agi/ai-api,ai-api,agno-agi,agno-agi/ai-api,https://github.com/agno-agi/ai-api,,H.55,template,community,34.3,8,4,0,Python,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-together,langchain-together,langchain-ai,langchain-ai/langchain-together,https://github.com/langchain-ai/langchain-together,,H.55,template,community,34.3,5,10,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/main-branch-check-action,main-branch-check-action,openai,openai/main-branch-check-action,https://github.com/openai/main-branch-check-action,,J.81,template,community,34.2,9,2,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/composio-hono-notion-agent,composio-hono-notion-agent,ComposioHQ,ComposioHQ/composio-hono-notion-agent,https://github.com/ComposioHQ/composio-hono-notion-agent,,E.35,library,community,34.2,8,3,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
Chainlit/literalai-typescript,literalai-typescript,Chainlit,Chainlit/literalai-typescript,https://github.com/Chainlit/literalai-typescript,,H.55,template,community,34.2,9,2,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
openai/model_spec_evals,model_spec_evals,openai,openai/model_spec_evals,https://github.com/openai/model_spec_evals,,H.55,template,community,34.2,7,4,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/gptparse,gptparse,gptscript-ai,gptscript-ai/gptparse,https://github.com/gptscript-ai/gptparse,,J.81,template,community,34.2,28,2,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/tools-site,tools-site,gptscript-ai,gptscript-ai/tools-site,https://github.com/gptscript-ai/tools-site,,J.81,template,community,34.2,7,4,0,Vue,,2026-07-07T18:45:29.195112+00:00
fixie-ai/evals,evals,fixie-ai,fixie-ai/evals,https://github.com/fixie-ai/evals,,H.55,template,community,34.2,7,4,0,Python,,2026-07-07T18:45:29.195112+00:00
fixie-ai/hisanta.ai,hisanta.ai,fixie-ai,fixie-ai/hisanta.ai,https://github.com/fixie-ai/hisanta.ai,,G.52,template,community,34.2,36,15,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
huggingface/agent-collabs,agent-collabs,huggingface,huggingface/agent-collabs,https://github.com/huggingface/agent-collabs,,J.75,template,community,34.1,10,1,0,Python,,2026-07-07T18:45:29.195112+00:00
agno-agi/agent-api-aws,agent-api-aws,agno-agi,agno-agi/agent-api-aws,https://github.com/agno-agi/agent-api-aws,,H.55,template,community,34.1,6,5,0,Python,,2026-07-07T18:45:29.195112+00:00
e2b-dev/claude-code-fastapi,claude-code-fastapi,e2b-dev,e2b-dev/claude-code-fastapi,https://github.com/e2b-dev/claude-code-fastapi,,C.13,application,community,34.1,23,3,0,Python,,2026-07-07T18:45:29.195112+00:00
